,index,Rk,Gtm,Date,Unnamed: 3,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,#,Umpire,Pitchers Used (Rest-GameScore-Dec)
139,144,140,140,Sep 9,@,TOR,"W,4-2",9.0,6,2,2,0,2,9,2,0,3.99,34,125,83,1.0,0.0,0,1,32,0,0,0,0,0,0,0,4,Tom Hallion,"C.Lewis (4-65-W), C.Rapada (1-H), D.O'Day (0-H), N.Feliz (0-Sv)"
140,145,141,141,Sep 10,,NYY,"W,6-5",13.0,13,5,5,0,9,15,0,1,3.99,62,264,151,7.0,1.0,0,0,51,3,0,1,1,0,0,0,11,Dale Scott,"C.Wilson (4-33), M.Harrison (1), P.Strop (2), A.Ogando (4), M.Kirkman (2), D.Nippert (4), C.Rapada (0), N.Feliz (0), D.O'Day (0), D.Oliver (1), S.Feldman (2-W)"
141,146,142,142,Sep 11,,NYY,"W,7-6",9.0,12,6,6,0,9,9,0,1,4.0,47,191,108,7.0,2.0,1,0,36,2,0,1,1,0,0,1,7,Ted Barrett,"T.Hunter (4-52), M.Kirkman (0), R.Harden (6), P.Strop (0-H), M.Harrison (0-BSv), C.Rapada (0), A.Ogando (0-W)"
142,147,143,143,Sep 12,,NYY,"W,4-1",9.0,2,1,1,0,3,8,0,0,3.98,31,125,83,1.0,0.0,0,0,28,1,0,0,0,0,0,1,2,Alfonso Marquez,"C.Lee (11-76-W), N.Feliz (1-Sv)"
143,148,144,144,Sep 14,,DET,"W,11-4",9.0,7,4,1,3,3,9,0,3,3.96,42,162,102,1.0,0.0,0,0,34,0,1,0,0,2,2,0,3,Brian Runge,"D.Holland (5-47), D.Nippert (3-W), A.Ogando (2)"
144,149,145,145,Sep 15,,DET,"W,11-7",9.0,8,7,4,3,3,4,1,0,3.96,41,148,96,0.0,0.0,1,0,35,3,1,0,1,2,3,0,5,Jerry Layne,"C.Lewis (5-50-W), M.Harrison (3), A.Ogando (0-H), D.Oliver (4), N.Feliz (2)"
145,150,146,146,Sep 17,@,SEA,"L,1-2",8.0,6,2,2,0,3,6,0,0,3.95,29,121,78,,,5,0,26,0,0,0,0,0,0,3,1,Jim Wolf,C.Wilson (6-65-L)
146,151,147,147,Sep 18,@,SEA,"W,6-1",9.0,6,1,1,0,1,9,1,0,3.93,32,121,85,0.0,0.0,0,0,30,1,0,0,1,0,0,2,2,Gary Cederstrom,"C.Lee (5-73-W), A.Ogando (2)"
147,152,148,148,Sep 19,@,SEA,"L,1-2",8.0,7,2,2,0,1,1,0,1,3.92,33,125,85,2.0,0.0,0,0,31,1,1,0,0,0,0,0,4,Ed Hickox,"T.Hunter (7-52-L), C.Rapada (7), D.Nippert (4), D.Oliver (3)"
148,153,149,149,Sep 20,@,LAA,"L,4-7",8.0,11,7,6,1,4,5,0,2,3.94,41,160,99,7.0,3.0,3,0,35,3,0,0,0,0,0,0,6,Jim Reynolds,"D.Holland (5-31-L), D.Nippert (0), C.Rapada (0), P.Strop (8), A.Ogando (1), M.Harrison (4)"
