,index,Rk,Gtm,Date,Unnamed: 3,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,#,Thr,Opp. Starter (GmeSc)
127,131,128,128,Aug 23,,ATL,"W,3-1",32,29,3,8,3,0,1,3,2,0,5,0,0,1,0,0,0,0,0.272,0.334,0.408,0.742,5,11,R,K.Medlen(50)
128,132,129,129,Aug 24,,ATL,"W,6-2",39,34,6,10,1,0,2,6,5,1,10,0,0,0,0,0,1,0,0.272,0.334,0.409,0.743,9,15,R,J.Teheran(49)
129,133,130,130,Aug 25,,ATL,"L,2-5",35,34,2,8,2,0,0,2,1,0,2,0,0,0,0,1,0,0,0.272,0.334,0.408,0.742,6,14,L,M.Minor(62)
130,134,131,131,Aug 26,,CIN,"W,8-6",35,32,8,8,2,0,2,8,3,0,5,0,0,0,0,0,0,0,0.272,0.333,0.409,0.742,3,15,R,M.Leake(41)
131,135,132,132,Aug 27,,CIN,"W,6-1",36,33,6,11,1,0,0,5,1,0,6,1,0,1,0,1,2,0,0.272,0.334,0.408,0.742,6,15,R,M.Latos(42)
132,136,133,133,Aug 28,,CIN,"L,0-10",34,31,0,5,0,0,0,0,3,0,8,0,0,0,1,2,0,0,0.271,0.333,0.407,0.74,7,16,R,H.Bailey(73)
133,137,134,134,Aug 30,@,PIT,"L,0-5",32,30,0,4,0,0,0,0,2,0,6,0,0,0,0,1,0,0,0.27,0.332,0.405,0.737,5,13,L,F.Liriano(82)
134,138,135,135,Aug 31,@,PIT,"L,1-7",33,32,1,6,0,0,0,1,1,0,7,0,0,0,0,0,0,0,0.27,0.331,0.403,0.735,5,17,R,A.Burnett(70)
135,140,136,136,Sep 1,@,PIT,"W,7-2",42,37,7,12,2,0,0,7,3,0,6,1,0,1,0,1,0,0,0.27,0.332,0.403,0.735,8,13,L,K.Johnson(21)
136,141,137,137,Sep 2,@,CIN,"L,2-7",32,29,2,4,2,0,0,2,1,0,2,0,1,1,0,0,0,0,0.269,0.331,0.402,0.733,3,15,R,M.Latos(72)
137,142,138,138,Sep 3,@,CIN,"L,0-1",31,28,0,2,0,0,0,0,2,0,12,1,0,0,0,1,1,0,0.268,0.33,0.4,0.73,4,16,R,H.Bailey(80)
