,index,Rk,Gtm,Date,Unnamed: 3,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,#,Umpire,Pitchers Used (Rest-GameScore-Dec)
73,75,74,74,Jun 25,@,TEX,"L,2-3",8.0,6,3,3,0,1,10,2,0,5.17,30,107,71,0.0,0.0,1,0,29,0,0,0,0,0,0,1,3,Laz Diaz,"J.Gray (6-69), C.Edwards (0), K.Finnegan (0-L)"
74,76,75,75,Jun 26,@,TEX,"W,6-4",9.0,8,4,4,0,4,7,1,0,5.16,38,153,88,2.0,1.0,1,0,33,3,0,0,0,1,0,1,5,Erich Bacchus,"J.Tetreault (6-62-W), E.Ramírez (3), S.Cishek (3), F.Perez (8), T.Rainey (1-Sv)"
75,77,76,76,Jun 27,,PIT,"W,3-2",9.0,7,2,2,0,2,7,1,0,5.12,36,158,93,0.0,0.0,0,0,33,2,0,0,0,1,0,0,4,Alan Porter,"E.Fedde (5-55), A.Machado (4), C.Edwards (1-W), K.Finnegan (1-Sv)"
76,78,77,77,Jun 28,,PIT,"W,3-1",9.0,6,1,1,0,3,13,1,0,5.06,36,133,87,0.0,0.0,0,0,33,0,0,0,0,0,0,0,2,Jeremie Rehak,"P.Corbin (5-78-W), T.Rainey (1-Sv)"
77,79,78,78,Jun 29,,PIT,"L,7-8",9.0,9,8,8,0,5,7,4,1,5.1,41,152,90,6.0,3.0,0,1,34,1,0,0,1,0,1,0,6,Jose Navas,"P.Espino (4-40), S.Cishek (2), C.Edwards (1-L), K.Finnegan (1-BSv), S.Clay (60), A.Machado (1)"
78,81,79,79,Jul 1,,MIA,"L,3-6",9.0,12,6,6,0,3,7,1,0,5.11,42,142,90,3.0,0.0,3,0,38,3,0,0,0,1,1,0,4,Lance Barksdale,"J.Gray (5-29-L), E.Ramírez (4), R.Garrett (12), M.Thompson (82)"
79,82,80,80,Jul 2,,MIA,"L,3-5",9.0,7,5,5,0,6,5,1,0,5.11,40,161,93,0.0,0.0,1,0,33,3,1,0,0,1,1,1,4,Nic Lentz,"J.Tetreault (5-34-L), A.Machado (2), R.Garrett (0), S.Cishek (2)"
80,83,81,81,Jul 3,,MIA,"L,4-7",10.0,8,7,6,1,4,10,2,0,5.11,41,187,116,0.0,0.0,1,1,37,1,0,0,0,0,0,0,5,Nestor Ceja,"E.Fedde (5-61), M.Thompson (1), K.Finnegan (3), T.Rainey (4-BSv), C.Edwards (3-L)"
81,84,82,82,Jul 4,,MIA,"L,2-3",10.0,10,3,2,1,2,8,1,1,5.07,42,134,91,0.0,0.0,1,0,38,2,0,0,1,0,0,0,4,Ted Barrett,"P.Corbin (5-60), S.Cishek (1), K.Finnegan (0), T.Rainey (0-L)"
82,85,83,83,Jul 5,@,PHI,"L,0-11",8.0,13,11,11,0,5,6,3,1,5.15,43,190,121,5.0,0.0,0,0,36,2,0,1,0,1,0,0,6,Roberto Ortiz,"P.Espino (5-35-L), A.Machado (2), E.Ramírez (3), R.Garrett (2), J.Weems (21), A.Escobar (99)"
83,86,84,84,Jul 6,@,PHI,"W,3-2",9.0,4,2,2,0,3,16,2,0,5.11,33,153,100,0.0,0.0,0,1,30,0,0,0,0,0,1,1,4,Bill Miller,"J.Gray (4-66-W), C.Edwards (2-H), K.Finnegan (1-H), T.Rainey (1-Sv)"
84,87,85,85,Jul 7,@,PHI,"L,3-5",8.0,8,5,5,0,3,10,1,0,5.12,35,150,97,0.0,0.0,0,0,31,3,1,0,0,1,0,0,5,Jeremy Riggs,"J.Adon (19-36-L), A.Machado (1), J.Weems (1), S.Cishek (2), M.Thompson (3)"
85,88,86,86,Jul 8,@,ATL,"L,2-12",8.0,15,12,12,0,4,5,4,0,5.2,42,153,96,2.0,0.0,1,0,38,3,0,0,0,0,0,1,4,Adrian Johnson,"E.Fedde (4-9-L), J.Weems (0), E.Ramírez (2), A.Escobar (2)"
86,89,87,87,Jul 9,@,ATL,"L,3-4",8.0,9,4,4,0,2,6,1,0,5.2,32,127,78,0.0,0.0,0,1,30,0,0,0,0,0,0,2,3,Ryan Blakney,"P.Corbin (4-42-L), S.Cishek (1), M.Thompson (1)"
87,90,88,88,Jul 10,@,ATL,"L,3-4",11.0,12,4,3,1,5,10,1,0,5.16,49,173,116,1.0,0.0,1,0,43,1,0,1,0,1,0,0,7,Brennan Miller,"P.Espino (4-45), A.Machado (2), S.Cishek (0-H), K.Finnegan (3-BSv), C.Edwards (3), T.Rainey (3), J.Weems (1-L)"
88,91,89,89,Jul 13(1),,SEA,"L,4-6",9.0,8,6,6,0,3,11,4,0,5.17,37,147,89,0.0,0.0,0,0,34,1,0,0,0,0,0,1,4,Brian O'Nora,"J.Gray (6-39-L), H.Harvey (83), M.Thompson (3), C.Abbott (23)"
89,92,90,90,Jul 13(2),,SEA,"L,1-2",9.0,7,2,2,0,3,7,1,1,5.13,36,143,85,3.0,1.0,1,0,31,0,0,0,0,1,0,2,5,John Bacon,"E.Fedde (4-46-L), S.Cishek (2), A.Machado (2), J.Weems (2), E.Ramírez (4)"
90,93,91,91,Jul 14,,ATL,"L,4-5",9.0,6,5,5,0,2,8,3,0,5.13,33,136,82,0.0,0.0,1,0,31,0,0,0,0,0,0,2,4,Jordan Baker,"A.Sánchez (99-46-L), A.Machado (0), H.Harvey (0), T.Clippard (99)"
