,Rk,Gtm,Date,Unnamed: 3,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,#,Umpire,Pitchers Used (Rest-GameScore-Dec)
80,81,81,Jul 3,,MIN,"L,5-6",9.0,7,6,6,0,5,3,2,1,5.88,38,159,91,5.0,3.0,0,0,32,3,0,0,0,0,0,2,5,Mike Everitt,"S.Elarton (4-47), T.Wellemeyer (1-H), A.Sisco (0-L), A.Burgos (1-BSv), J.Nelson (33)"
81,82,82,Jul 4,,MIN,"W,7-2",9.0,8,2,2,0,3,5,1,0,5.83,35,113,79,0.0,0.0,0,0,32,0,0,0,0,0,0,3,3,Alfonso Marquez,"J.Gobble (3-48-W), J.Peralta (2-H), E.Dessens (2-Sv)"
82,83,83,Jul 5,,MIN,"W,6-3",9.0,9,3,3,0,4,4,0,0,5.79,38,147,80,2.0,0.0,1,0,34,1,0,1,0,0,0,2,5,Larry Young,"B.Duckworth (4-48), T.Wellemeyer (1), J.Affeldt (2-W), E.Dessens (0-H), A.Burgos (1-Sv)"
83,84,84,Jul 6,,TOR,"W,6-2",9.0,5,2,2,0,2,2,1,1,5.75,33,116,73,1.0,0.0,0,0,30,0,0,0,0,0,0,2,2,Jerry Meals,"M.Redman (4-64-W), J.Peralta (1)"
84,85,85,Jul 7,,TOR,"W,13-3",9.0,5,3,3,0,5,5,0,0,5.71,36,144,89,1.0,1.0,0,0,31,0,1,0,0,0,0,1,4,Andy Fletcher,"L.Hudson (5-59-W), J.Affeldt (1-H), E.Dessens (1-H), T.Wellemeyer (1)"
85,86,86,Jul 8,,TOR,"L,5-7",9.0,15,7,7,0,3,3,1,1,5.73,45,171,109,1.0,0.0,1,0,41,3,2,0,0,0,0,1,4,Mike Reilly,"S.Elarton (4-21), A.Sisco (4), J.Peralta (1-L), J.Nelson (4)"
86,87,87,Jul 9,,TOR,"L,3-11",9.0,16,11,11,0,3,6,3,0,5.79,44,151,106,4.0,2.0,3,0,41,3,0,0,0,0,0,2,5,Jeff Kellogg,"J.Gobble (4-26-L), T.Wellemeyer (1), J.Nelson (0), J.Affeldt (1), A.Burgos (3)"
87,88,88,Jul 13,@,DET,"L,4-6",8.0,9,6,3,3,3,6,1,0,5.77,35,168,104,2.0,1.0,0,0,31,0,0,0,1,0,1,1,3,Tim Welke,"B.Duckworth (7-35-L), T.Wellemeyer (3), J.Peralta (4)"
88,89,89,Jul 14,@,DET,"L,9-10",8.1,11,10,9,1,4,2,1,1,5.81,41,156,94,3.0,3.0,0,0,35,3,1,1,0,1,1,1,4,Gary Cederstrom,"M.Redman (7-38), E.Dessens (6-BSv), A.Burgos (4), J.Affeldt (4-L)"
89,90,90,Jul 15,@,DET,"L,0-6",8.0,11,6,6,0,4,8,0,0,5.82,38,149,94,0.0,0.0,0,0,31,3,0,0,2,1,0,1,4,Kerwin Danley,"J.Gobble (5-39-L), A.Sisco (6), J.Peralta (1), M.MacDougal (99)"
