,index,Rk,Gtm,Date,Unnamed: 3,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,#,Thr,Opp. Starter (GmeSc)
36,37,37,37,May 15,@,SEA,"L,3-7",36,33,3,6,3,0,1,3,3,0,7,0,0,0,0,1,0,0,0.209,0.282,0.381,0.664,6,10,L,J.Sheffield(54)
37,38,38,38,May 16,@,SEA,"L,2-3",38,33,2,7,3,0,0,1,4,1,13,0,1,0,1,1,0,0,0.209,0.283,0.379,0.662,9,11,R,R.Dugger(62)
38,39,39,39,May 17,@,LAA,"L,4-7",38,36,4,11,0,0,3,4,1,0,12,1,0,0,0,1,0,1,0.212,0.284,0.384,0.669,7,11,L,P.Sandoval(43)
39,40,40,40,May 18,@,LAA,"W,6-5",38,34,6,8,1,0,2,5,3,0,5,0,0,1,1,1,0,0,0.212,0.284,0.386,0.67,5,9,L,A.Heaney(28)
40,41,41,41,May 19,@,LAA,"W,3-2",36,31,3,8,2,0,1,3,4,0,10,0,1,0,0,1,3,0,0.213,0.286,0.387,0.672,6,9,R,S.Ohtani(49)
41,42,42,42,May 21,,MIN,"L,0-10",35,33,0,5,1,0,0,0,2,0,8,0,0,0,2,1,0,0,0.212,0.284,0.382,0.665,8,12,R,R.Dobnak(69)
42,43,43,43,May 22,,MIN,"W,5-3",37,32,5,8,2,0,2,5,4,0,7,1,0,0,0,3,0,0,0.213,0.285,0.384,0.67,6,10,R,K.Maeda(54)
43,44,44,44,May 23,,MIN,"L,5-8",46,42,5,12,5,1,0,5,4,0,15,0,0,0,0,0,0,0,0.215,0.287,0.386,0.673,12,12,L,J.Happ(49)
44,45,45,45,May 24,@,DET,"W,6-5",38,31,6,9,0,0,0,5,4,0,5,1,2,0,1,3,2,1,0.217,0.289,0.384,0.674,5,10,R,S.Turnbull(48)
45,46,46,46,May 25,@,DET,"W,4-1",36,34,4,7,1,0,2,4,1,0,13,1,0,0,0,0,0,0,0.216,0.289,0.385,0.673,5,10,L,T.Skubal(55)
46,47,47,47,May 26,@,DET,"L,0-1",33,27,0,4,1,0,0,0,5,0,7,1,0,0,0,1,0,1,0.215,0.289,0.381,0.67,6,9,R,J.Urena(62)
47,48,48,48,May 27,@,DET,"W,5-2",42,35,5,8,3,0,1,5,5,0,9,2,0,0,1,1,1,0,0.215,0.29,0.382,0.672,10,9,L,M.Boyd(42)
48,49,49,49,May 28,,TOR,"L,2-11",24,22,2,4,0,0,0,2,2,0,7,0,0,0,0,0,0,0,0.215,0.29,0.379,0.669,4,10,L,H.Ryu(55)
49,50,50,50,May 30 (1),,TOR,"L,1-4",26,25,1,4,0,0,1,1,1,0,4,0,0,0,0,0,0,0,0.214,0.288,0.378,0.666,4,9,R,R.Stripling(61)
50,51,51,51,May 30 (2),,TOR,"W,6-5",30,23,6,5,1,0,0,5,5,0,4,1,0,1,1,2,1,0,0.214,0.29,0.376,0.666,4,11,L,S.Matz(51)
51,52,52,52,May 31 (1),,CHW,"L,6-8",34,32,6,10,1,0,3,5,2,1,10,0,0,0,0,2,1,0,0.216,0.291,0.381,0.672,5,9,L,C.Rodon(41)
52,53,53,53,May 31 (2),,CHW,"W,3-1",26,25,3,7,0,0,1,3,1,0,8,0,0,0,0,0,1,0,0.217,0.291,0.381,0.672,5,9,R,J.Lambert(38)
53,55,54,54,Jun 1,,CHW,"W,6-5",35,34,6,9,2,0,1,6,1,0,5,0,0,0,0,0,2,0,0.218,0.291,0.382,0.673,5,10,R,D.Cease(21)
54,56,55,55,Jun 4,@,BAL,"L,1-3",36,35,1,8,0,1,0,1,1,0,10,0,0,0,0,0,1,0,0.218,0.29,0.38,0.67,8,10,L,K.Akin(64)
55,57,56,56,Jun 5,@,BAL,"W,10-4",41,41,10,14,3,0,3,9,0,0,11,0,0,0,0,0,0,0,0.221,0.291,0.385,0.677,4,10,L,J.Means(39)
56,58,57,57,Jun 6,@,BAL,"L,5-18",37,33,5,8,3,0,2,5,3,0,7,1,0,0,0,2,0,0,0.221,0.292,0.388,0.68,5,11,R,J.Lopez(46)
57,59,58,58,Jun 8,@,STL,"W,10-1",45,40,10,15,2,1,1,10,3,0,12,1,0,1,0,0,1,1,0.225,0.295,0.391,0.686,8,14,R,C.Martinez(34)
58,60,59,59,Jun 9,@,STL,"L,2-8",31,29,2,3,2,0,0,2,0,0,7,1,0,1,0,0,0,0,0.223,0.292,0.388,0.68,2,16,R,A.Wainwright(69)
59,61,60,60,Jun 11,,SEA,"W,7-0",42,36,7,14,1,0,1,7,5,0,6,1,0,0,0,1,1,0,0.226,0.296,0.39,0.686,11,10,R,J.Dunn(22)
