,Rk,Gtm,Date,Unnamed: 3,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,#,Umpire,Pitchers Used (Rest-GameScore-Dec)
82,83,83,Jul 6,@,HOU,"L,1-4",8.0,8,4,4,0,5,5,0,0,4.27,35,132,80,0.0,0.0,0,0,30,2,2,1,0,0,0,1,3,Mike Everitt,"V.Vasquez (4-41-L), J.Chavez (1), E.Meek (1)"
83,84,84,Jul 7,@,HOU,"W,6-3",9.0,10,3,3,0,4,2,0,0,4.26,38,131,78,2.0,1.0,0,0,34,1,0,0,0,0,0,3,4,Brian Gorman,"P.Maholm (4-52-W), J.Hanrahan (3), J.Grabow (3-H), M.Capps (4-Sv)"
84,85,85,Jul 8,@,HOU,"L,0-5",8.0,13,5,5,0,3,7,0,0,4.27,38,146,86,0.0,0.0,3,0,35,4,1,0,0,0,0,1,4,Gerry Davis,"C.Morton (4-24-L), S.Jackson (2), E.Meek (1), J.Karstens (2)"
85,86,86,Jul 10,@,PHI,"L,2-3",8.0,5,3,3,0,3,6,0,0,4.26,31,115,72,,,0,1,28,3,0,0,0,0,0,0,1,Andy Fletcher,Z.Duke (5-63-L)
86,87,87,Jul 11,@,PHI,"L,7-8",8.1,13,8,8,0,7,8,2,1,4.31,44,172,93,2.0,1.0,5,0,35,3,0,1,0,1,0,1,4,Greg Gibson,"R.Ohlendorf (5-48), J.Chavez (4-H), J.Grabow (3), M.Capps (3-L)"
87,88,88,Jul 12,@,PHI,"L,2-5",8.0,6,5,5,0,4,7,1,0,4.33,34,121,70,2.0,0.0,0,0,29,2,0,0,0,1,0,0,5,Ted Barrett,"V.Vasquez (5-24-L), J.Karstens (3), E.Meek (3), D.Veal (43), J.Hanrahan (4)"
88,89,89,Jul 17,,SFG,"W,2-1",14.0,7,1,0,1,2,10,0,0,4.25,50,181,117,2.0,0.0,1,0,48,1,0,0,0,0,0,1,7,Sam Holbrook,"P.Maholm (9-79), J.Grabow (5), M.Capps (5), J.Karstens (4), J.Hanrahan (4), J.Chavez (5), E.Meek (4-W)"
89,90,90,Jul 18,,SFG,"W,2-0",9.0,5,0,0,0,2,8,0,0,4.2,33,119,82,0.0,0.0,0,0,31,0,0,0,0,0,0,1,3,James Hoye,"C.Morton (9-75-W), J.Grabow (0-H), M.Capps (0-Sv)"
90,91,91,Jul 19,,SFG,"L,3-4",9.0,9,4,4,0,1,8,0,0,4.2,37,116,78,0.0,0.0,0,0,35,6,0,0,0,1,0,0,4,Charlie Reliford,"Z.Duke (8-51-L), J.Hanrahan (1), D.Veal (6), E.Meek (1)"
91,92,92,Jul 20,,MIL,"W,8-5",9.0,10,5,5,0,5,4,1,0,4.21,40,128,78,0.0,0.0,1,1,33,1,1,0,0,2,0,1,3,Wally Bell,"R.Ohlendorf (8-45-W), J.Karstens (2), J.Chavez (2)"
92,93,93,Jul 21,,MIL,"L,0-2",9.0,12,2,2,0,0,8,0,1,4.18,39,128,85,2.0,1.0,0,1,37,2,0,0,1,0,0,0,3,Chad Fairchild,"V.Vasquez (8-52-L), J.Grabow (2), E.Meek (1)"
93,94,94,Jul 22,,MIL,"W,8-7",9.0,10,7,7,0,4,11,2,0,4.21,41,144,98,1.0,0.0,1,0,37,2,1,1,0,0,0,0,4,Damien Beal,"P.Maholm (4-24), J.Hanrahan (2), J.Grabow (0), M.Capps (3-W)"
94,95,95,Jul 23,@,ARI,"L,4-11",8.0,12,11,11,0,8,6,3,0,4.29,42,181,97,2.0,1.0,1,1,34,2,1,0,0,0,0,1,5,Todd Tichenor,"C.Morton (4-35), J.Karstens (2), E.Meek (1-L), J.Grabow (0), D.Veal (3)"
95,96,96,Jul 24,@,ARI,"W,10-3",9.0,11,3,3,0,1,5,1,0,4.28,37,124,78,1.0,0.0,0,0,36,3,0,0,0,0,0,0,3,Jim Reynolds,"Z.Duke (4-44-W), J.Hanrahan (1-H), J.Chavez (3)"
96,97,97,Jul 25,@,ARI,"L,0-7",8.0,10,7,6,1,3,3,1,0,4.3,33,113,63,1.0,0.0,0,1,29,6,0,0,1,0,0,2,3,James Hoye,"R.Ohlendorf (4-50-L), E.Meek (1), D.Veal (1)"
