,index,Rk,Gtm,Date,Unnamed: 3,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,#,Thr,Opp. Starter (GmeSc)
108,112,109,109,Aug 6,,COL,"L,3-6",34,29,3,6,0,0,1,3,2,0,4,1,2,0,1,2,2,0,0.241,0.304,0.366,0.669,4,14,R,J.Hammel(54)
109,113,110,110,Aug 7,,COL,"W,8-7",50,42,8,14,3,0,3,7,7,1,9,0,1,0,0,0,0,0,0.243,0.305,0.369,0.674,13,17,L,J.De La Rosa(47)
110,114,111,111,Aug 8,,COL,"L,4-8",39,37,4,11,3,0,0,3,1,0,5,1,0,0,1,0,2,0,0.243,0.305,0.369,0.674,8,14,R,E.Rogers(44)
111,115,112,112,Aug 10,@,SDP,"L,1-4",36,32,1,7,2,0,0,1,4,0,11,0,0,0,0,1,1,0,0.243,0.305,0.368,0.673,8,14,L,W.LeBlanc(61)
112,116,113,113,Aug 11,@,SDP,"L,5-8",34,32,5,6,1,0,0,5,1,0,10,1,0,0,1,1,0,1,0.242,0.305,0.367,0.672,2,15,R,K.Correia(55)
113,117,114,114,Aug 12,@,SDP,"L,0-3",35,30,0,4,1,0,0,0,4,1,8,1,0,0,0,0,0,0,0.242,0.304,0.365,0.67,8,13,R,J.Garland(71)
114,118,115,115,Aug 13,@,HOU,"L,1-4",35,34,1,9,1,0,0,1,1,0,9,0,0,0,0,1,1,1,0.242,0.304,0.365,0.669,7,13,R,B.Myers(66)
115,119,116,116,Aug 14,@,HOU,"L,2-3",36,33,2,6,0,1,1,2,1,1,17,1,1,0,1,0,2,0,0.241,0.304,0.364,0.668,7,13,R,B.Norris(72)
116,120,117,117,Aug 15,@,HOU,"L,2-8",35,27,2,4,0,0,0,2,5,0,8,1,1,1,0,1,0,0,0.241,0.304,0.363,0.666,6,15,L,J.Happ(59)
117,121,118,118,Aug 16,,FLA,"W,7-1",34,30,7,9,2,0,1,7,2,0,5,1,0,1,0,1,1,0,0.241,0.304,0.364,0.668,3,11,R,C.Volstad(37)
118,122,119,119,Aug 17,,FLA,"L,0-6",33,32,0,6,1,0,0,0,1,0,11,0,0,0,1,1,0,1,0.241,0.303,0.362,0.666,6,15,R,R.Nolasco(70)
119,123,120,120,Aug 18,,FLA,"L,2-3",33,31,2,7,1,0,2,2,1,0,8,0,1,0,1,2,0,1,0.24,0.303,0.363,0.666,4,11,R,J.Johnson(66)
120,124,121,121,Aug 19,,FLA,"L,2-4",32,31,2,6,2,0,1,2,0,0,8,0,1,0,0,0,0,0,0.24,0.302,0.363,0.665,3,15,R,A.Sanabia(72)
121,125,122,122,Aug 20,,NYM,"L,2-7",35,32,2,6,2,0,1,2,2,0,6,0,1,0,1,1,1,0,0.24,0.302,0.363,0.664,6,14,R,M.Pelfrey(67)
122,126,123,123,Aug 21,,NYM,"L,1-5",21,18,1,5,3,0,0,1,1,0,5,0,2,0,0,0,0,0,0.24,0.302,0.363,0.665,5,11,L,J.Niese(57)
123,127,124,124,Aug 22,,NYM,"W,2-1",28,27,2,4,0,0,2,2,1,0,9,0,0,0,0,1,0,0,0.239,0.301,0.363,0.664,2,12,L,J.Santana(74)
124,128,125,125,Aug 23,,STL,"L,2-10",37,35,2,8,2,1,1,2,2,0,7,0,0,0,0,0,1,0,0.239,0.301,0.364,0.664,8,16,R,K.Lohse(50)
125,129,126,126,Aug 24,,STL,"W,4-3",34,29,4,7,2,1,0,4,4,0,7,0,1,0,0,1,1,0,0.239,0.301,0.364,0.665,6,13,R,A.Wainwright(49)
126,130,127,127,Aug 25,,STL,"W,5-2",35,32,5,8,0,1,1,5,1,0,7,1,1,0,0,0,1,0,0.239,0.301,0.364,0.665,6,14,R,J.Westbrook(48)
127,131,128,128,Aug 27,@,MIL,"L,2-7",35,32,2,7,2,0,1,2,3,0,13,0,0,0,0,0,0,0,0.239,0.301,0.364,0.665,6,13,L,C.Narveson(62)
128,132,129,129,Aug 28,@,MIL,"L,7-8",49,43,7,11,2,0,3,7,5,0,13,0,1,0,0,0,0,0,0.239,0.301,0.366,0.667,9,17,L,C.Capuano(25)
129,133,130,130,Aug 29,@,MIL,"L,4-8",40,34,4,8,0,0,3,4,4,0,6,1,1,0,1,1,0,0,0.239,0.301,0.367,0.668,9,15,R,D.Bush(51)
