,index,Rk,Gtm,Date,Unnamed: 3,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,#,Umpire,Pitchers Used (Rest-GameScore-Dec)
94,97,95,95,Jul 20,,SDP,"L,3-5",9.0,9,5,5,0,5,4,0,0,3.43,41,163,102,4.0,0.0,0,0,34,1,0,0,1,1,0,0,6,Clint Fagan,"L.Lynn (6-37-L), K.Siegrist (7), S.Maness (0), R.Choate (5), T.Rosenthal (5), F.Salas (0)"
95,98,96,96,Jul 21,,SDP,"W,3-2",9.0,10,2,2,0,2,7,0,0,3.42,36,122,85,0.0,0.0,0,0,33,3,0,0,1,0,0,3,2,Marty Foster,"A.Wainwright (6-63-W), E.Mujica (1-Sv)"
96,99,97,97,Jul 23,,PHI,"W,4-1",9.0,7,1,1,0,1,9,0,0,3.39,34,134,95,0.0,0.0,0,0,33,2,0,0,0,0,0,1,5,Adam Hamari,"S.Miller (12-71-W), R.Choate (2-H), S.Maness (2-H), T.Rosenthal (2-H), E.Mujica (1-Sv)"
97,100,98,98,Jul 24,,PHI,"W,11-3",9.0,9,3,3,0,1,2,0,1,3.39,36,120,79,0.0,0.0,0,0,34,1,0,0,0,0,1,3,3,Sam Holbrook,"J.Westbrook (4-49-W), K.Siegrist (3), C.Martinez (4)"
98,101,99,99,Jul 25,,PHI,"W,3-1",9.0,7,1,1,0,4,9,0,0,3.37,35,145,101,0.0,0.0,1,0,31,1,0,0,0,0,0,2,3,Andy Fletcher,"L.Lynn (4-65-W), T.Rosenthal (1-H), E.Mujica (1-Sv)"
99,102,100,100,Jul 26,@,ATL,"L,1-4",8.0,8,4,3,1,1,9,1,0,3.37,32,126,82,0.0,0.0,0,0,31,1,0,0,0,0,1,2,2,Chris Conroy,"A.Wainwright (4-56-L), R.Choate (2)"
100,103,101,101,Jul 27,@,ATL,"L,0-2",8.0,9,2,2,0,5,6,0,0,3.36,36,115,72,5.0,2.0,0,0,31,2,0,1,0,0,0,2,4,Gary Darling,"J.Kelly (14-59), S.Maness (3), R.Choate (0-L), T.Rosenthal (1)"
101,104,102,102,Jul 28,@,ATL,"L,2-5",8.0,12,5,3,2,2,8,1,0,3.36,37,149,98,3.0,2.0,0,0,35,1,0,0,0,0,0,1,5,Paul Emmel,"S.Miller (4-51-L), S.Maness (0), K.Siegrist (3), M.Rzepczynski (90), F.Salas (7)"
102,105,103,103,Jul 29,@,PIT,"L,2-9",8.0,9,9,9,0,5,4,1,3,3.42,40,155,85,2.0,2.0,0,0,31,3,0,1,0,1,0,0,3,Jeff Kellogg,"J.Westbrook (4-42-L), M.Rzepczynski (0), F.Salas (0)"
103,106,104,104,Jul 30(1),@,PIT,"L,1-2",10.1,6,2,2,0,6,11,0,0,3.4,43,181,100,2.0,0.0,0,0,36,2,0,1,1,0,0,0,6,Eric Cooper,"L.Lynn (4-67), S.Maness (1), R.Choate (2), T.Rosenthal (2), M.Blazek (20), K.Siegrist (1-L)"
104,107,105,105,Jul 30(2),@,PIT,"L,0-6",8.0,11,6,5,1,2,6,1,1,3.42,39,150,92,0.0,0.0,1,0,35,2,3,0,0,1,1,0,2,Paul Schrieber,"T.Lyons (38-46-L), K.Butler (16)"
105,108,106,106,Jul 31,@,PIT,"L,4-5",8.0,10,5,5,0,1,6,1,0,3.43,32,121,77,0.0,0.0,1,2,30,1,0,0,0,1,0,1,2,Cory Blaser,"A.Wainwright (4-50), T.Rosenthal (0-L)"
106,110,107,107,Aug 1,@,PIT,"W,13-0",9.0,5,0,0,0,4,6,0,0,3.4,35,142,89,0.0,0.0,0,0,31,1,0,0,0,0,0,1,4,Chad Fairchild,"J.Kelly (4-66-W), S.Maness (1), M.Blazek (1), E.Mujica (6)"
107,111,108,108,Aug 2,@,CIN,"W,13-3",9.0,6,3,3,0,3,11,1,0,3.4,35,144,90,1.0,0.0,0,0,32,0,0,0,0,0,0,1,3,Tim Welke,"S.Miller (4-50-W), K.Siegrist (2), K.Butler (2)"
108,112,109,109,Aug 3,@,CIN,"L,3-8",8.0,9,8,8,0,8,9,3,1,3.44,42,149,87,7.0,0.0,0,0,33,1,0,2,0,0,0,0,5,Will Little,"J.Westbrook (4-39-L), S.Maness (1), R.Choate (3), M.Blazek (1), K.Butler (0)"
109,113,110,110,Aug 4,@,CIN,"W,15-2",9.0,4,2,2,0,2,11,1,0,3.43,32,123,77,0.0,0.0,0,0,30,0,0,0,0,0,0,1,2,Dan Bellino,"L.Lynn (4-75-W), T.Rosenthal (3)"
110,114,111,111,Aug 5,,LAD,"L,2-3",9.0,7,3,3,0,2,6,0,0,3.43,34,133,82,0.0,0.0,0,0,31,2,0,0,1,0,0,2,3,Mike Estabrook,"A.Wainwright (4-54-L), K.Siegrist (2), S.Maness (1)"
111,115,112,112,Aug 6,,LAD,"W,5-1",9.0,9,1,1,0,3,3,0,0,3.41,36,147,87,8.0,0.0,0,0,33,2,0,0,0,0,1,4,6,Jim Joyce,"J.Kelly (4-51-W), R.Choate (2), S.Maness (0-H), K.Siegrist (0-H), T.Rosenthal (1-H), E.Mujica (4)"
112,116,113,113,Aug 7,,LAD,"L,4-13",9.0,18,13,13,0,7,7,0,0,3.49,53,205,127,5.0,0.0,1,0,44,2,1,1,2,0,1,0,6,Jeff Nelson,"S.Miller (4-48), M.Blazek (3), J.Westbrook (3-L), R.Choate (0), K.Butler (3), R.Johnson (99)"
113,117,114,114,Aug 8,,LAD,"L,1-5",9.0,10,5,5,0,4,6,1,0,3.5,41,159,102,0.0,0.0,1,0,36,0,1,0,0,1,0,0,5,Jim Wolf,"C.Martinez (14-33-L), S.Maness (1), S.Freeman (99), M.Blazek (0), K.Siegrist (1)"
114,118,115,115,Aug 9,,CHC,"L,0-3",9.0,5,3,3,0,6,8,0,3,3.5,40,159,87,6.0,2.0,0,0,29,0,0,0,2,0,0,1,5,David Rackley,"L.Lynn (4-56-L), R.Choate (1), T.Rosenthal (2), S.Maness (0), E.Mujica (2)"
115,119,116,116,Aug 10,,CHC,"L,5-6",9.0,10,6,6,0,7,7,1,1,3.52,44,185,108,2.0,0.0,0,0,35,3,1,0,0,1,0,1,6,Larry Vanover,"M.Wacha (59-50), S.Maness (0-H), K.Siegrist (1-H), T.Rosenthal (0-BL), R.Choate (0), M.Blazek (1)"
116,120,117,117,Aug 11,,CHC,"W,8-4",9.0,9,4,4,0,4,5,0,0,3.53,40,166,100,4.0,2.0,1,0,36,2,0,0,0,0,0,0,5,Tony Randazzo,"J.Kelly (4-41), S.Maness (0-BSv), R.Choate (0-W), K.Siegrist (0-H), E.Mujica (1-Sv)"
117,121,118,118,Aug 13,,PIT,"W,4-3",14.0,10,3,3,0,6,14,2,1,3.51,56,227,136,2.0,0.0,1,0,48,1,0,1,1,0,0,3,6,Jerry Layne,"A.Wainwright (7-58), T.Rosenthal (2), E.Mujica (1), K.Siegrist (1), S.Maness (1), S.Freeman (4-W)"
118,122,119,119,Aug 14,,PIT,"L,1-5",9.0,8,5,3,2,2,12,2,0,3.5,37,147,100,0.0,0.0,0,1,34,2,0,0,1,0,1,0,3,Hunter Wendelstedt,"S.Miller (6-43-L), M.Wacha (3), R.Choate (2)"
119,123,120,120,Aug 15,,PIT,"W,6-5",12.0,13,5,5,0,3,13,2,0,3.5,50,209,134,5.0,0.0,0,1,44,5,1,1,2,1,0,1,7,Alan Porter,"L.Lynn (5-41), S.Freeman (1-H), S.Maness (1-H), R.Choate (0-H), T.Rosenthal (1-BSv), E.Mujica (1), K.Siegrist (1-W)"
120,124,121,121,Aug 16,@,CHC,"L,0-7",8.0,9,7,6,1,6,4,0,1,3.53,37,144,86,2.0,1.0,0,0,28,1,0,1,1,1,0,3,2,Ron Kulpa,"J.Westbrook (8-29-L), S.Freeman (0)"
121,125,122,122,Aug 17,@,CHC,"W,4-0",9.0,5,0,0,0,3,11,0,0,3.5,34,155,102,1.0,0.0,0,0,31,1,0,0,0,0,0,1,4,Tom Hallion,"J.Kelly (5-67-W), S.Maness (1), R.Choate (1), M.Wacha (2)"
122,126,123,123,Aug 18,@,CHC,"W,6-1",9.0,6,1,1,0,4,14,0,0,3.48,35,156,109,0.0,0.0,0,0,31,1,0,0,0,0,0,1,3,Phil Cuzzi,"A.Wainwright (4-73-W), K.Siegrist (2), T.Rosenthal (2)"
123,127,124,124,Aug 19,@,MIL,"W,8-5",9.0,11,5,5,0,4,10,2,1,3.49,43,166,111,2.0,0.0,0,0,37,1,0,0,1,0,0,0,5,Tim McClelland,"S.Miller (4-54), S.Maness (1-H), M.Wacha (1-BW), K.Siegrist (0-H), E.Mujica (3-Sv)"
124,128,125,125,Aug 20,@,MIL,"L,3-6",8.0,10,6,4,2,4,4,0,0,3.5,38,141,90,0.0,0.0,1,0,31,0,0,0,2,1,1,1,2,Marty Foster,"L.Lynn (4-33-L), T.Lyons (20)"
125,129,126,126,Aug 21,@,MIL,"W,8-6",9.0,14,6,5,1,4,6,2,2,3.51,47,162,103,7.0,0.0,0,0,41,2,1,0,0,0,1,1,5,Marvin Hudson,"J.Westbrook (4-28), K.Siegrist (1-W), S.Maness (1-H), T.Rosenthal (2-H), E.Mujica (1-Sv)"
126,130,127,127,Aug 22,,ATL,"W,6-2",9.0,9,2,2,0,3,5,1,0,3.5,37,152,87,0.0,0.0,0,0,34,0,0,0,0,0,0,2,4,Dana DeMuth,"J.Kelly (4-51-W), K.Siegrist (0-H), M.Wacha (2), T.Rosenthal (0)"
127,131,128,128,Aug 23,,ATL,"W,3-1",9.0,6,1,1,0,0,9,0,0,3.48,33,128,88,,,0,0,32,0,0,0,1,0,0,0,1,Paul Nauert,A.Wainwright (4-80-W)
128,132,129,129,Aug 24,,ATL,"W,6-2",9.0,7,2,2,0,0,7,1,1,3.47,35,135,93,3.0,1.0,0,0,34,1,0,0,0,0,1,1,5,Doug Eddings,"S.Miller (4-73-W), T.Rosenthal (1), R.Choate (6), S.Maness (2), E.Mujica (2-Sv)"
129,133,130,130,Aug 25,,ATL,"L,2-5",9.0,10,5,5,0,2,9,1,0,3.48,36,139,92,1.0,1.0,1,1,33,1,1,0,0,1,0,2,3,Mike Muchlinski,"L.Lynn (4-47-L), R.Choate (0), M.Wacha (2)"
130,134,131,131,Aug 26,,CIN,"W,8-6",9.0,7,6,6,0,2,9,1,2,3.5,38,135,88,0.0,0.0,0,0,34,1,2,0,0,0,0,0,4,Dan Bellino,"T.Lyons (5-48), C.Martinez (17-W), S.Maness (1-H), E.Mujica (1-Sv)"
131,135,132,132,Aug 27,,CIN,"W,6-1",9.0,8,1,1,0,3,5,1,0,3.48,36,142,85,0.0,0.0,0,0,33,1,0,1,0,0,0,1,4,Bruce Dreckman,"J.Kelly (4-50-W), K.Siegrist (4-H), T.Rosenthal (2-H), S.Maness (0)"
132,136,133,133,Aug 28,,CIN,"L,0-10",9.0,13,10,10,0,4,10,2,0,3.53,44,164,108,1.0,0.0,0,0,40,2,0,0,0,0,0,0,4,Tim Welke,"A.Wainwright (4-4-L), M.Wacha (2), M.Blazek (17), F.Salas (29)"
133,137,134,134,Aug 30,@,PIT,"L,0-5",8.0,9,5,5,0,3,5,2,1,3.54,37,135,83,2.0,0.0,0,0,33,4,0,0,0,0,0,1,4,Ted Barrett,"S.Miller (5-27-L), S.Freeman (13), F.Salas (1), R.Choate (4)"
134,138,135,135,Aug 31,@,PIT,"L,1-7",8.0,13,7,7,0,3,6,1,0,3.57,40,143,84,0.0,0.0,0,0,37,4,1,0,0,0,0,0,5,Mike DiMuro,"L.Lynn (5-15-L), S.Maness (3), K.Siegrist (3), J.Axford (2), F.Salas (0)"
135,140,136,136,Sep 1,@,PIT,"W,7-2",9.0,6,2,2,0,2,10,0,1,3.56,35,144,99,0.0,0.0,0,0,32,1,0,0,0,0,0,1,4,Scott Barry,"J.Kelly (4-63-W), S.Maness (0), T.Rosenthal (4), E.Mujica (5)"
136,141,137,137,Sep 2,@,CIN,"L,2-7",8.0,11,7,7,0,5,3,2,0,3.59,41,137,87,5.0,1.0,0,0,33,4,0,0,3,0,1,0,5,Mark Wegner,"A.Wainwright (4-31-L), S.Freeman (2), J.Axford (1), R.Choate (2), F.Salas (1)"
137,142,138,138,Sep 3,@,CIN,"L,0-1",8.0,5,1,1,0,3,6,0,0,3.57,31,118,76,0.0,0.0,1,0,28,1,0,0,0,0,0,1,3,Cory Blaser,"M.Wacha (5-67), S.Maness (1-L), K.Siegrist (2)"
138,143,139,139,Sep 4,@,CIN,"W,5-4",16.0,10,4,4,0,5,10,1,0,3.55,61,215,139,2.0,0.0,1,1,52,1,0,1,4,0,0,1,9,Tim Timmons,"S.Miller (4-44), R.Choate (1), K.Siegrist (0), T.Rosenthal (2), S.Freeman (1), J.Axford (1), T.Lyons (8), E.Mujica (2-BSv), C.Martinez (8-W)"
139,144,140,140,Sep 5,@,CIN,"L,2-6",8.0,10,6,6,0,7,9,4,0,3.57,41,161,105,2.0,0.0,1,0,34,0,0,0,0,0,0,0,5,Laz Diaz,"L.Lynn (4-39-L), S.Freeman (0), S.Maness (1), R.Choate (0), F.Salas (2)"
140,145,141,141,Sep 6,,PIT,"W,12-8",9.0,13,8,5,3,4,8,1,2,3.58,47,166,103,7.0,4.0,0,0,41,3,0,0,0,0,2,1,6,Tony Randazzo,"J.Kelly (4-53-W), K.Siegrist (1), J.Axford (1), J.Westbrook (15), C.Martinez (1), E.Mujica (1-Sv)"
141,146,142,142,Sep 7,,PIT,"W,5-0",9.0,3,0,0,0,2,10,0,0,3.56,31,127,86,1.0,0.0,0,0,29,2,0,0,0,0,0,1,4,Larry Vanover,"A.Wainwright (4-79-W), T.Rosenthal (2), S.Maness (1), R.Choate (1)"
142,147,143,143,Sep 8,,PIT,"W,9-2",9.0,4,2,2,0,3,6,0,0,3.55,33,144,87,2.0,1.0,0,0,29,2,0,0,0,1,1,2,4,Manny Gonzalez,"M.Wacha (4-73-W), J.Axford (1), S.Freeman (2), F.Salas (2)"
143,148,144,144,Sep 10,,MIL,"W,4-2",9.0,7,2,2,0,3,8,1,0,3.54,37,152,104,1.0,0.0,0,0,33,2,0,0,1,0,0,0,4,Tom Hallion,"S.Miller (5-66-W), K.Siegrist (3-H), T.Rosenthal (2-H), E.Mujica (3)"
144,149,145,145,Sep 11,,MIL,"W,5-1",9.0,6,1,0,1,3,13,0,0,3.51,34,136,86,0.0,0.0,2,1,30,1,0,0,1,0,0,1,4,Phil Cuzzi,"L.Lynn (5-68), R.Choate (3), T.Rosenthal (0-W), J.Axford (2)"
145,150,146,146,Sep 12,,MIL,"L,3-5",9.0,11,5,4,1,1,7,1,0,3.52,38,138,87,1.0,1.0,0,1,36,0,1,0,1,0,1,1,4,Chris Guccione,"J.Kelly (5-42-L), C.Martinez (5), S.Maness (4), K.Siegrist (1)"
146,151,147,147,Sep 13,,SEA,"W,2-1",10.0,10,1,1,0,2,7,1,0,3.5,38,149,95,0.0,0.0,1,2,36,0,0,0,0,0,0,1,3,Jordan Baker,"A.Wainwright (5-70), E.Mujica (2), K.Siegrist (0-W)"
147,152,148,148,Sep 14,,SEA,"L,1-4",9.0,7,4,4,0,5,10,1,0,3.5,39,147,96,1.0,0.0,0,0,31,1,0,0,2,1,0,0,5,Adrian Johnson,"M.Wacha (5-54-L), T.Lyons (9), S.Maness (1), F.Salas (5), R.Choate (2)"
148,153,149,149,Sep 15,,SEA,"W,12-2",9.0,5,2,1,1,2,4,0,0,3.48,33,155,96,0.0,0.0,0,1,30,1,0,0,0,1,1,1,5,Bill Welke,"S.Miller (4-54-W), R.Choate (0), J.Axford (3), S.Freeman (6), T.Rosenthal (3)"
149,154,150,150,Sep 16,@,COL,"L,2-6",8.0,12,6,6,0,3,7,0,0,3.5,38,146,97,7.0,3.0,0,1,34,2,0,0,1,0,0,0,5,Bill Miller,"L.Lynn (4-56), K.Siegrist (2), S.Maness (1), T.Rosenthal (0-L), J.Axford (0)"
150,155,151,151,Sep 17,@,COL,"W,11-4",9.0,9,4,4,0,4,6,0,0,3.51,40,167,100,4.0,0.0,0,0,36,1,0,0,0,0,0,0,5,Lance Barksdale,"J.Kelly (4-59-W), C.Martinez (4), S.Maness (0), J.Axford (0), K.Siegrist (0)"
151,156,152,152,Sep 18,@,COL,"W,4-3",9.0,12,3,3,0,2,9,0,0,3.5,41,139,100,2.0,0.0,0,0,38,3,0,1,1,0,1,1,3,Kerwin Danley,"A.Wainwright (4-54-W), T.Rosenthal (1-H), E.Mujica (4-Sv)"
152,157,153,153,Sep 19,@,COL,"L,6-7",14.1,21,7,7,0,3,17,2,0,3.51,66,253,186,5.0,0.0,0,0,63,4,2,0,0,0,0,1,10,Vic Carapazza,"M.Wacha (4-31), R.Choate (3), S.Maness (1), K.Siegrist (1), J.Axford (1), T.Rosenthal (0-BSv), E.Mujica (0-BSv), S.Freeman (3), T.Lyons (4), F.Salas (4-L)"
153,158,154,154,Sep 20,@,MIL,"W,7-6",10.0,13,6,6,0,3,7,1,0,3.53,44,166,112,4.0,1.0,0,0,38,1,0,0,2,1,0,1,7,Scott Barry,"S.Miller (4-44), S.Freeman (0), S.Maness (0), T.Rosenthal (0), E.Mujica (0-H), J.Axford (0-BW), C.Martinez (2-Sv)"
154,159,155,155,Sep 21,@,MIL,"W,7-2",9.0,7,2,2,0,4,8,0,0,3.52,38,147,93,1.0,0.0,1,0,33,3,0,0,1,0,0,0,4,Alfonso Marquez,"L.Lynn (4-64-W), R.Choate (1-H), S.Maness (0), K.Siegrist (1)"
155,160,156,156,Sep 22,@,MIL,"L,4-6",8.0,8,6,3,3,2,3,0,0,3.52,35,108,70,0.0,0.0,1,0,31,3,1,0,1,1,2,1,2,Ted Barrett,"J.Kelly (4-45-L), J.Axford (1)"
156,161,157,157,Sep 23,,WSN,"W,4-3",9.0,7,3,3,0,0,6,1,0,3.51,33,126,88,4.0,1.0,0,0,31,0,0,0,2,0,0,1,5,Chad Fairchild,"A.Wainwright (4-56-W), R.Choate (1-H), C.Martinez (2-H), K.Siegrist (1-H), T.Rosenthal (2-Sv)"
157,162,158,158,Sep 24,,WSN,"W,2-0",9.0,1,0,0,0,2,9,0,0,3.49,30,118,80,1.0,0.0,0,0,28,0,0,0,0,0,1,1,2,Paul Schrieber,"M.Wacha (4-89-W), T.Rosenthal (0-Sv)"
158,163,159,159,Sep 25,,WSN,"W,4-1",9.0,5,1,1,0,3,6,0,0,3.47,33,123,81,2.0,0.0,1,0,30,0,0,0,0,0,0,2,5,Jeff Kellogg,"S.Miller (4-60-W), S.Maness (3-H), K.Siegrist (1-H), C.Martinez (1-H), T.Rosenthal (0-Sv)"
159,164,160,160,Sep 27,,CHC,"W,7-0",9.0,7,0,0,0,0,13,0,1,3.45,35,143,99,0.0,0.0,0,0,34,1,0,0,0,0,0,0,5,Brian Knight,"L.Lynn (5-73-W), K.Siegrist (1), E.Mujica (6), C.Martinez (1), T.Rosenthal (1)"
160,165,161,161,Sep 28,,CHC,"W,6-2",9.0,7,2,2,0,2,7,1,0,3.44,35,133,87,3.0,0.0,0,0,32,3,0,0,1,0,0,1,6,Mark Carlson,"A.Wainwright (4-68-W), S.Freeman (7), J.Axford (5), E.Mujica (0), R.Choate (4), S.Maness (2-Sv)"
161,166,162,162,Sep 29,,CHC,"W,4-0",9.0,5,0,0,0,0,5,0,1,3.42,32,110,76,2.0,0.0,0,0,31,4,0,0,0,0,0,1,5,Dan Iassogna,"J.Westbrook (22-51), J.Kelly (6-W), R.Choate (0-H), C.Martinez (1-H), K.Siegrist (1)"
